|0000|017|0|01042023|30042023|FM MODEL TRANSPORTES LTDA|05367368000106||SP|387251936115|3523909|31176||A|1|
|0001|0|
|0005|FM MODEL TRANSPORTES|13304970|RODOVIA HILARIO FERRARI|1900||PEDREGULHO|19998670214||paulogarcia.quality@yahoo.com.br|
|0100|JOSE PAULO MARTINS GARCIA|61529877768|1SP144041O2||13140216|RUA TAPAIUNAS|189||JARDIM ITAPOAN|19998670214||paulogarcia.quality@yahoo.com.br|3536505|
|0150|CLI000000002|EUCATEX INDUSTRIA E COMERCIO LTDA.|1058|14675270000450||600069238116|3545209||RUA RIBEIRAO PRETO|809||JARDIM MARILIA|
|0150|FOR000000114|MARTINS COMERCIO DE CARNES EM SALTO EIRELI  EPP|1058|67538405000159||600062400110|3545209||Rua Jurista Azevedo Marques|112||Residencial Parque Laguna|
|0150|FOR000000117|DRUGOVICH AUTO PECAS LTDA|1058|79153789000251||244549533113|3509502||RUA BATISTA RAFFI|433||NOVA APARECIDA|
|0150|FOR000000125|DNT DISTRIBUIDORA NACIONAL DE TURBOS LTD|1058|02697778000127||115233985116|3550308||RUA RODOVALHO DA FONSECA|176||PARI|
|0150|FOR000000128|PETRONAS LUBRIFICANTES BRASIL S.A.|1058|03613421001581||796982092118|3518800||EST VELHA GUARULHOS-S|3241||JARDIM ARAPONGAS|
|0150|FOR000000129|MAGGI MOTORS LTDA|1058|03703339000142||387093365118|3523909||AV DR OCTAVIANO PEREIRA MENDES|1188||LIBERDADE|
|0150|FOR000000135|WALTER ROCCHI JUNIOR COM. DE TINTAS EPP|1058|05815029000145||600118470111|3545209||RUA SETE DE SETEMBRO|130||CENTRO|
|0150|FOR000000147|VIA TRUCKS SAO PAULO COMERCIO DE CAMINHOES LTDA|1058|18703805000329||799334853111|3548708||RUA PEDRO ZOLCSAK|50||FERRAZOPOLIS|
|0150|FOR000000150|MARLY DE ARAÚJO COUTINHO|1058|20221270000130||600088455113|3545209||RUA JUNDIAI|411||JARDIM MARILIA 2|
|0150|FOR000000153|DISTRIBUIDORA PEDRA BRANCA DE SAO MANUEL - EIRELI - EPP|1058|22742486000176||649044967117|3550100||RUA ANSELMO LUIZ MORETTO|301||DISTRITO INDUSTRIAL|
|0150|FOR000000157|JOAO RAFAEL ALVES DA SILVA|1058|29665998000125||383023497117|3523503||CHACARA BUFFET KUALITY SERVICE|S/N||Zona Rural|
|0150|FOR000000159|POSTO 7 PENAPOLIS LTDA|1058|34967574000155||521157000110|3537305||RODOVIA MARECHAL RONDON|S/N|KM 484 100 MTS|ZONA DE EXPANSAO INDUSTRIAL|
|0150|FOR000000160|M.J.A. MORAES-EPP|1058|38915815000173||387054467118|3523909||ROD. CASTELO BRANCO S/N - KM|74||BAIRRO VAREJAO|
|0150|FOR000000165|JLBS COMERCIO DE CESTAS BÁSICAS LTDA|1058|45650949000175||600254531114|3545209||RUA GASPAR DE ABREU FREITAS|106||JARDIM SANTA MARTA III|
|0150|FOR000000170|ELETRO ITU MATERIAIS ELETRICOS EM GERAL LTDA|1058|49560972000120||387022671117|3523909||Rua Vinte e Um de Abril,|28||Centro|
|0150|FOR000000171|COOPERATIVA AGRICOLA MISTA DE ITU|1058|50225549000152||387006480118|3523909||Rua Sete de Setembro|316||Centro|
|0150|FOR000000176|MULTIEIXO IMPLEMENTOS RODOVIARIOS LTDA|1058|58507468000157||671079529110|3552403||RUA JUSSARA 187|187||JARDIM DALLORTO|
|0150|FOR000000177|AUTO POSTO SERTANEJO DE ANDRADINA LTDA|1058|59581017000122||170025787117|3502101||ROD MARECHAL RONDON|S/N|KM 646  250 METROS|ZONA RURAL|
|0150|FOR000000179|DE NIGRIS DISTR DE VEICULOS LTDA|1058|61591459000525||387103849113|3523909||AVENIDA DOUTOR OTAVIANO PEREIRA MENDES|700|716|LIBERDADE|
|0150|FOR000000180|CASA DE EMBALAGENS SANTANA LTDA-EPP|1058|62236583000101||387052311115|3523909||R. MANOEL SILVEIRA CAMARGO|46||SAO FRANCISCO|
|0150|FOR000000183|PANIFICADORA E LANCHONETE RANCHO GRANDE LTDA EPP|1058|69052041000128||387065219115|3523909||RUA ANTONIO TOLEDO PIZA DE ALMEIDA|1||PRUDENTE DE MORAIS|
|0150|FOR000000184|DIPECARR DIST PC E ACES P/ CARRETAS LTDA|1058|74607839000129||562132155117|3541406||AV. JOAQUIM CONSTANTINO|1511||JD ALTO DA BOA VISTA|
|0150|FOR000000192|ICONIC LUBRIFICANTES S.A.|1058|05524572001670||492543862118|3534401||R VICENTE RODRIGUES DA SILVA|356|SALA 1|PIRATININGA|
|0150|FOR000000194|VOLCAM RECUPERADORA DE CABINES - EIRELI - EPP|1058|07670890000198||336810733119|3518800||ROD. PRESIDENTE DUTRA, KM 376|S/N||VARZEA DOS FONTES|
|0150|FOR000000207|IGOR BATISTA ORSINI-ME|1058|21981897000151||209575105110|3506003||RUA HENRIQUE MINGARD|272||NOVO JARDIM PAGANI|
|0150|FOR000000209|AUTO POSTO VIAJANTES EIRELI|1058|23226250000140||170074626110|3502101||AV RIO GRANDE DO SUL|3430||VILA ALPINA|
|0150|FOR000000211|Hipersom Distribuidora de Baterias Sociedade Unipessoal LTDA|1058|30558755000177||387312049117|3523909||Rua Professor Antonio Dirceu Marmo|630||Sao Luiz|
|0150|FOR000000212|D CAMINHO CAMINHOES LTDA|1058|34507958000276||797578987118|3543402||VIA ANHANGUERA|S/N|KM 303|RECREIO ANHANGUERA|
|0150|FOR000000240|GURGELMIX MAQUINAS E FERRAMENTAS S.A.|1058|29302348000387||241106454112|3509205||VIA DE ACESSO NORTE KM 38 (ROD ANHANGUER|S/N|GALPAO 5 BLOCO 2|JORDANESIA|
|0150|FOR000000244|COMERCIAL ITUPECAS LTDA|1058|57786097000127||387042760119|3523909||AV. CAETANO RUGGIERI|860||JD. MAYARD|
|0150|FOR000000245|Goodyear do Brasil Produtos de Borracha Ltda.|1058|60500246001630||165026194118|3501608||Av. Affonso Pansan (Anhang-KM 128)|3415||Vila Bertini|
|0150|FOR000000247|AUTO GERAL AUTOPECAS LTDA|1058|05437537000480||387163805114|3523909||AV. CAETANO RUGGIERI|3000|LOJA 4|PQ. N. SRA. CANDELARIA|
|0150|FOR000000258|RG COMERCIO DE PECAS LTDA|1058|04960743000164||9025557813|4106902||RUA PEROLA DO OESTE|3035|0|SITIO CERCADO|
|0150|FOR000000260|HIPER TRUCK PARTS COMERCIO AUTOMOTIVO EIRELI|1058|32982651000110||9080855661|4115200||RUA NATHALINO CARNIEL|184||JARDIM HANOVER|
|0150|FOR000000275|MK MODULOS LTDA|1058|44185701000118||261404954|4207007||Rod. BR 101, KM 378 SENTIDO SUL, PAVILHA|S/N||Vila Nova|
|0150|FOR000000278|PRIGOL MECANICA DIESEL LTDA|1058|32817458000124||2240030326|4319000||ROD BR 116|950|KM 115|CENTRO|
|0150|FOR000000280|1 - ATUAL PNEUS COMERCIO E RECAPAGEM LTDA|1058|06167143000179||1240224661|4318705||AV HENRIQUE BIER, 2900|2900||CAMPINA|
|0150|FOR000000285|POSTO DE MOLAS CONTRAMAO MECANICA E AUTO PECAS LTDA - EPP|1058|17096351000140||283826029|5008305||RUA YAMAGUTI KANKIT|3021||CARIOCA|
|0150|FOR000000286|DIPECARR DIST PC E ACES P/ CARRETAS LTDA|1058|74607839000200||283053062|5002704||RUA CAVIANA|2161||JARDIM ITAMARACA|
|0150|FOR000000289|MARIA CELINA DO CARMO BASAGLIA EIRELI - EPP|1058|04715469000168||283201959|5008305||AV RANULPHO MARQUES|170||JD DOS IPES|
|0150|FOR000000290|NUNES e CIA LTDA|1058|07954477000155||283563753|5007109||R ANICETA RODRIGUES DE SOUZA|2285||PARQUE ESTORIL|
|0150|FOR000000292|LUIS RIBEIRO FERREIRA DE LIMA-ME|1058|29771069000109||284286222|5008305||RUA : B|3481||JARDIM SANTA JULIA|
|0150|FOR000000295|AUTO POSTO JC HOTEL E RESTAURANTE LTDA|1058|21109967000186||284035289|5008305||ROD BR 158, KM 251|S/N||ZONA RURAL|
|0150|FOR000000304|COMBUSTIVEIS E LUBRIFICANTES BUSSOLARO LTDA|1058|36961837000144||131302531|5105903||RODOVIA BR 163 364|S/N|KM 127|ZONA RURAL|
|0150|FOR000000309|VIEIRA & PIZZOLI VIEIRA LTDA|1058|10737595000116||133731251|5105606||ROD BR 163 ENTRONCAMENTO ROD MT 322|S/N||ZE-009|
|0150|FOR000000310|VIEIRA & PIZZOLI VIEIRA LTDA|1058|10737595000469||137275200|5107909||RUA JOAO PEDRO MOREIRA DE CARVALHO, CHAC|11164||LIDIA|
|0150|FOR000000313|POSTO ALDO CUIABA LTDA|1058|24956658000130||130684023|5103403||AV AYRTON SENNA DA SILVA|S/N|KM 397,4|DISTRITO INDUSTRIAL|
|0150|FOR000000316|POSTO ALDO RONDONOPOLIS LTDA|1058|37523586000189||131411195|5107602||AV 06|S/N|QUADRA05 KM 119|PARQUE IND VITORASSO|
|0150|FOR000000319|POSTO ALDO LINHO LTDA|1058|73914749000118||131505670|5107602||ROD BR 364|S/N|KM 198|ZONA SUBURBANA|
|0150|FOR000000326|POSTO ALDO SORRISO LTDA|1058|06341664000109||137147295|5107925||RODOVIA BR 163, KM 736|S/N||EXPANSAO URBANA|
|0150|FOR000000329|AGUILERA AUTOPECAS LTDA|1058|37525771001850||133824160|5103403||AV AYRTON SENNA DA SILVA|733|FRENTE|PASCOAL RAMOS|
|0150|FOR000000332|POSTO ALDO RODOVIA DOS IMIGRANTES LTDA|1058|01099106000157||131672975|5103403||RODOVIA DOS IMIGRANTES|S/N|KM 05|DISTRITO INDUSTRIAL|
|0150|FOR000000338|POSTO MANGUEIRAS LTDA|1058|26808923000168||134453611|5103403||ROD BR|364|S/N|DISTRITO INDUSTRIAL|
|0150|FOR000000348|POSTO ALDO JATAI INDUSTRIAL LTDA|1058|02651099000117||101064845|5211909||ROD BR 364 N|1205|KM 198 CXPST 134|SETOR INDUSTRIAL|
|0150|FOR000000349|POSTO ALDO JATAI|1058|04268312000131||104037431|5211909||ROD BR 364 C/ BR|60||PARQUE INDUSTRIAL|
|0150|FOR000000384|Clodoaldo Com de Encerados e Cordas LTDA|1058|08022744000119||336772567114|3518800||RUA ALEXANIA|177||CUMBICA|
|0150|FOR000000387|RIBEIROS DIESEL PECAS PARA CAMINHOES E ONIBUS LTDA|1058|15258993000173||145119736117|3550308||RUA AMAMBAI|726|GALPAO A|VILA MARIA|
|0150|FOR000000392|GLADYS MABEL CARRERAS GIMENEZ DIAS - ME|1058|22556200000168||284070521|5000203||AV JULIO MAIA|1158||CENTRO|
|0150|FOR000000393|POSTO DE SERVICOS AGUA CLARA LTDA|1058|00204362000102||282152156|5000203||ROD BR 262 KM 135|S/N|PREDIO|CENTRO|
|0150|FOR000000398|PACAEMBU AUTOPECAS LTDA|1058|61295473000824||582152782110|3543402||AV DR ANTONIO ALVES PASSIG|90103||RES/COML PALMAR|
|0150|FOR000000402|AUTO POSTO ALEJO EIRELI|1058|22044060000149||600220497110|3545209||AVENIDA WALTER NARDELLI|391||RESIDENCIAL PARQUE IMPERIAL|
|0150|FOR000000404|BRASPRESS TRANSPORTES URGENTES LTDA|1058|48740351001722||562263668116|3541406||SOL NASCENTE|150||PARQUE DAS CEREJEIRAS|
|0150|FOR000000416|COTEGY COMBUSTIVEIS LTDA|1058|07236866000226||042577829|2607901||RODOVIA BR 101 NOVO TRACADO|S/N|KM 88 27|MURIBECA|
|0150|FOR000000423|POSTO DANGELIS LTDA|1058|23174519000515||4336826560350|3143302||ROD BR 251 KM 5147|S/N||CHACARA RECANTO DOS ARACAS|
|0150|FOR000000427|POSTO DANGELIS LTDA|1058|23174519000191||4336826560015|3143302||ROD BR 251 KM 5162|S/N||CHACARA RECANTO DOS ARACAS|
|0150|FOR000000428|POSTO JR FAISAO LTDA - FILIAL|1058|24829441000240||0027627000190|3101003||RODOVIA BR 116, SN|S/N|KM 16|ZONA RURAL|
|0150|FOR000000430|ATF LUBRIFICANTES LTDA EPP|1058|01757682000144||600045817116|3545209||RUA 9 DE JULHO|1182||CENTRO|
|0150|FOR000000440|VTO COMERCIO DE METAIS E ACESSORIOS RODOVIARIO LTDA|1058|11346633000172||140640298114|3550308||Rua Carlos Meira|401||Penha de FranÃ§a|
|0150|FOR000000446|Pedro Henrique Milani Sociedade Unipessoal Ltda|1058|45778928000130||387368693115|3523909||Rua Paulo Eduardo Xavier de Toledo|70||Sao Luiz|
|0150|FOR000000447|PERIM COMERCIO DE AUTO PECAS LTDA|1058|51195790001110||669945366114|3552205||RODOVIA RAPOSO TAVARES|10457|KM 101|PARQUE RESERVA FAZENDA IMPERIAL|
|0150|FOR000000448|PACAEMBU AUTOPECAS LTDA|1058|61295473000409||244960544111|3509502||R CARDEAL JOSEPH CARDJIN|910896||JD. EULINA|
|0150|FOR000000457|AUTO POSTO QUERO QUERO LTDA|1058|01369396000969||134854861|5105176||RODVIA AR-2|S/N||GLEBA SAPUCAIA|
|0150|FOR000000459|LUCAS FELIPE DE OLIVEIRA|1058|31751326000184||137413319|5108402||ROD. DOS IMIGRANTES|S/N||QUINZE DE MAIO|
|0150|FOR000000482|FORNECEDORA CAMINHOES COMERCIO E SERVICOS LTDA|1058|19377865000280||163458510|2504009||AVENIDA DEPUTADO RAIMUNDO ASFORA|1080|GALPAO002|VELAME|
|0150|FOR000000485|POSTO REFORCO 6 LTDA|1058|11377428000174||242928358|2707701||ROD BR 101|S/N|KM 78|PREFEITO ANTONIO LINS DE SOUZA|
|0150|FOR000000492|POSTO REFORCO 4 LTDA.|1058|07906908000108||068599107|2916856||RODOVIA BR 116 KM 517|S/N||ZONA RURAL|
|0150|FOR000000495|ARRUDA COM DE DER DE PETROLEO LTDA PB4|1058|13689682000486||054153057|2931905||Avenida LEONARDO NUNES ARRUDA|1528||SEDE|
|0150|FOR000000520|AUTO POSTO BERIMBAU DANTE LTDA|1058|13821364000184||224088503118|3507506||AV. DANTE DELMANTO|2428||VILA PAULISTA|
|0150|FOR000000524|DMAX DISTRIBUIDORA DE PECAS AUTOMOTIVAS LTDA - EPP|1058|23381214000150||669930606114|3552205||Rua Giacomo Zorzi|433||Vila Rica|
|0150|FOR000000525|SMART DIESEL COMERCIO E SERVICOS DE AUTO PECAS LTDA.|1058|26637216000156||382231306119|3523404||Rua Adelino Gasparine|222||Jardim Verona|
|0150|FOR000000529|JFA COMERCIO DE PEÃAS E SERVIÃOS LTDA|1058|31407403000183||371287607112|3522307||RUA ACACIO DE MORAES TERRA|305||JARDIM PAULISTA|
|0150|FOR000000533|TGF COMERCIO E SERVICOS LTDA|1058|36351827000197||387329730110|3523909||RUA LUIZ GONZAGA BICUDO|931|SALA 518|VILA NOVA|
|0150|FOR000000540|AUTO POSTO ZANFORLIN LTDA|1058|52476850000164||685005620115|3553807||RUA MARECHAL FLORIANO PEIXOTO|1560||CENTRO|
|0150|FOR000000543|MTL ZANFORLIN|1058|59363903000180||685005639112|3553807||AVENIDA DORIVAL DOGNANI|37|RESTAURANTE|DISTRITO INDUSTRIAL|
|0150|FOR000000550|TREVO PECAS EIRELI|1058|31652970000103||258837535|4217204||Rua WILLY BARTH|10||PROGRESSO|
|0150|FOR000000551|FM MODEL TRANSPORTES LTDA|1058|05367368001188||284674273|5008305||RANULPHO MARQUES LEAL|2854||JARDIM ANGELICA|
|0150|FOR000000553|AUTO POSTO MANCOES LTDA|1058|16043929000138||282505377|5002704||ROD BR 163 KM 454|S/N|ZONA RURAL|ZONA RURAL|
|0150|FOR000000555|Posto de Servicos Castanheira LTDA|1058|01048594000173||130184225|5102850||AVENIDA CASTANHEIRA|49||SANTO ANTONIO|
|0150|FOR000000558|CARRETAO DISTRIBUIDOR DE PECAS LTDA|1058|14277135000103||134360923|5107909||R. JOAO PEDRO MOREIRA DE CARVALHO II|2573||CHACARA SINOP|
|0150|FOR000000560|VRC SOLUCOES EM MECATRONICA ME|1058|29510011000101||138187258|5107602||AV. BONIFACIO SACHETTI|S/N||DIST IND AUGUSTO BORTOLI RAZIA|
|0150|FOR000000579|MAHLE IPE COMERCIO DE COMBUSTIVEIS LTDA|1058|18739257000125||154211338|1508050||ROD CUIABA SANTAREM BR 163 KM 1405|S/N||ZONA RURAL|
|0150|FOR000000580|DOS ANJOS E BATISTA|1058|34453861000147||156557223|1505031||AV ORIVAL PRAZERES|137||JARDIM PLANALTO|
|0150|FOR000000581|J MACHADO COMERCIO DE PETROLEO LTDA ( MATRIZ)|1058|23496359000105||060804734|2304400||ROD BR 116 KM 15|S/N||PEDRAS|
|0150|FOR000000582|VILLANOVA PETROLEO LTDA.|1058|06957444000104||194548775|2211605||BR-316 - KM-64|S/N||LOCALIDADE 64|
|0150|FOR000000583|BATISTA E OLIVEIRA COMERCIAL DE PETROLEO LTDA|1058|31007394000133||067789919|2304277||AV ARISTIDES AUGUSTO FREIRE|234||CENTRO|
|0150|FOR000000584|POSTO R3 COMERCIO DE COMBUSTIVEIS LTDA|1058|34913911000121||062290363|2305233||AV PRESIDENTE CASTELO BRANCO|7390||GAMELEIRA|
|0150|FOR000000585|POSTOS EMAUS COMERCIO E SERVICOS LTDA|1058|03979385000250||200984594|2407104||BR 304 BR 304|2000||ZONA RURAL|
|0150|FOR000000586|MG VIDROS AUTOMOTIVOS LTDA|1058|07571746004353||162420080|2503209||AV ANANIAS PAULINO - LOTEAMENTO JARDIM G|162|178A E 178B|JARDIM AMERICA|
|0150|FOR000000587|POSTO ALTERNATIVA DE COMBUSTIVEL E SERVICO LTDA|1058|11372084001182||161994385|2507507||R HORTENCIO RIBEIRO LUNA|3395||DISTRITO INDUSTRIAL|
|0150|FOR000000588|ARLINDO DA FONSECA LINS & CIA LTDA|1058|11601184000242||161115209|2507507||RODOVIA BR 101|S/N||DISTRITO INDUSTRIAL|
|0150|FOR000000589|AUTO POSTO DE COMBUSTIVEIS CAAPORA LTDA|1058|34843309000165||163491747|2503001||BR 101 NORTE|S/N|S/N|ZONA RURAL|
|0150|FOR000000591|AUTO POSTO CRISTO REI|1058|07007858000127||031784470|2603108||ROD. BR 423 KM 37/38|S/N||ZONA RURAL|
|0150|FOR000000592|ARLINDO DA FONSECA LINS  CIA LTDA.|1058|11601184002105||078206316|2604106||RODOVIA BR 232|2837||1. DISTRITO|
|0150|FOR000000593|POSTO DO SERTAO CUSTODIA|1058|15639773000190||048873012|2605103||RODOVIA BR 232 KM 33031|S/N||PINDOBA|
|0150|FOR000000594|JH COMBUSTIVEIS LTDA|1058|15783249000279||062802267|2604106||RODOVIA BR-104|S/N||VILA RAFAEL|
|0150|FOR000000595|VILA DE GOIANA COMERCIO DE COMBUSTIVEIS LTDA|1058|34058185000107||083517324|2606200||ROD BR 101|S/N|KM 19 5|CENTRO|
|0150|FOR000000596|FERNANDO SILVINO DE LIMA COM VAREJISTA DE COMBUSTIVEL LTDA|1058|35345321000102||016058283|2612208||RUA JOAO VERAS DE SIQUEIRA|1721||NOSSA SENHORA APARECIDA|
|0150|FOR000000597|M R R CECILIO MACHADO LTDA|1058|36081955000168||087105543|2612208||RUA JOAO VERAS DE SIQUEIRA|154||AUGUSTO DE ALENCAR|
|0150|FOR000000598|POSTO SEABRA LTDA|1058|02512414000125||050479726|2929909||Rua RODOVIA BR 242|S/N|KM 271,5|BARREIRINHO|
|0150|FOR000000599|LEONCIO SANTANA LTDA  POSTO IBURA|1058|13353586000381||270743251|2804805||BR 101, KM 85|S/N||ZONA RURAL|
|0150|FOR000000600|VALE DERIVADOS DE PETROLEO LTDA|1058|03534230000129||052368628|2918407||ROD LOMANTO JUNIOR|S/N||DISTRITO INDUSTRIAL|
|0150|FOR000000601|JMF COMERCIO DE COMBUSTIVEIS LTDA - PSG7|1058|04524416000402||108422148|2910602||RODOVIA BR 101 KM38|S/N||ZONA RURAL|
|0150|FOR000000602|JMF - COMERCIO DE COMBUSTIVEIS LTDA|1058|04524416000674||136803360|2919553||RODOVIA BR 020 KM 211|508|QUADRA09 LOTE A|SETOR C SUL ARNALDO H FERREIRA|
|0150|FOR000000603|POSTO REAL COMBUSTIVEIS E DERIVADOS EIRELI|1058|07970464000170||068851484|2906824||ROD BR 116 - KM 119|S/N|POVOADO DE BENDEGO|SEDE|
|0150|FOR000000604|MOVESA MOTORES E VEICULOS LTDA|1058|09405797000939||128261523|2910800||Rua Manoel da Costa Falcao|2735||CIS|
|0150|FOR000000605|REDE HG COMBUSTIVEIS LTDA|1058|13569064002527||107569534|2933307||ROD. BR 116|S/N|KM 835|ZONA RURAL|
|0150|FOR000000606|REDE DOM PEDRO DE POSTOS LTDA|1058|20415295006024||166195592|2933307||ROD BR 116 KM 840|S/N||LAGOA DAS FLORES|
|0150|FOR000000607|KADOSHI DERIVADOS DE PETROLEO LTDA|1058|21999661000223||141179872|2914208||RODOVIA BR-116, S/N ESTRADA KM 600|S/N||ZONA RURAL|
|0150|FOR000000608|POSTO ALDO BARREIRAS LTDA|1058|31012401000195||150469546|2903201||AV. AHYLON MACEDO|S/N||CHACARAS CANDEIAS|
|0150|FOR000000609|JOAO GABRIEL AUTO PECAS E OFICINA|1058|47887637000105||198762632|2933307||RODOVIA BR 116|S/N|KM 804 BLOCO E|LAGOA DAS FLORES|
